name,gu,address,class,cafe_menu,review_count,review_top3,background_image_url
식물학,강남구,서울 강남구 강남대로154길 33 1층 카페 식물학,카페,"['교토마블 프렌치토스트', '헤이미쉬', '쇼콜라 누아', '메리골드']",999+,"['커피가 맛있어요', '인테리어가 멋져요', '매장이 청결해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220723_68%2F1658557039204Ezmzs_JPEG%2FKakaoTalk_20220723_151636155_08.jpg
카페 디올,강남구,서울 강남구 압구정로 464 하우스 오브 디올 5층,카페,"['요거트 그래놀라', '컬리플라워&캐슈넛 스프', '부라타 치즈 샐러드', '크로크 무슈']",999+,"['친절해요', '인테리어가 멋져요', '매장이 청결해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200215_134%2F15817375579323iq1m_JPEG%2FCAFE_DIOR_01.jpg
롤린우드,강남구,서울 강남구 도산대로62길 26 1층 롤린우드,베이커리,['라떼'],273,"['인테리어가 멋져요', '빵이 맛있어요', '커피가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210814_161%2F1628932322093LABmb_JPEG%2FnSJMwS06JRUqgDBNWwQWd2eR.jpeg.jpg
1209,강남구,서울 강남구 언주로 709 1층 CAFE_1209,카페,"['아메리카노(HOT)', '아메리카노(ICE)', '카페라떼(HOT)', '카페라떼(ICE)']",552,"['커피가 맛있어요', '디저트가 맛있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230703_10%2F1688378183999MycbI_JPEG%2F572A6169_1.jpg
쎄쎄종,강남구,서울 강남구 언주로146길 39 주영빌딩1층,"카페,디저트",['쁘띠갸또'],887,"['디저트가 맛있어요', '특별한 메뉴가 있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181119_197%2F15426059054254VCAS_JPEG%2Fg13czHK2WSbRy498ZCO__7-C.jpg
파티세리 송버드,강남구,서울 강남구 논현로34길 32 하나빌딩 1층 101호,"카페,디저트",['헤이즐넛 쿠키'],104,"['디저트가 맛있어요', '특별한 메뉴가 있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231005_201%2F1696491737516e6hi1_JPEG%2F%25C0%25CC%25BA%25B4%25BF%25ED_%25BC%25DB%25B9%25F6%25B5%25E5_16.jpg
고이스트 에스프레소 바,강남구,서울 강남구 압구정로30길 67,"카페,디저트","['고이스트 시즌2 오마카세(2인부터)', '꼰 빤나', '이탈리안 썬라이즈', '카페 토리노']",999+,"['커피가 맛있어요', '인테리어가 멋져요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230725_86%2F1690263245731QFAPs_JPEG%2FKakaoTalk_20230725_091222115.jpg
스타벅스 강남R점,강남구,서울 강남구 강남대로 390,카페,"['토피 넛 라떼', '토피 넛 팡도르', '별의 별 샌드위치', '스타벅스 딸기 라떼']",999+,"['커피가 맛있어요', '친절해요', '음료가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png
신데렐라롱 강남본점,강남구,서울 강남구 역삼로 139 105호,"카페,디저트","['마카롱', '다쿠아즈', '스페셜마카롱', '스페셜다쿠아즈']",999+,"['친절해요', '디저트가 맛있어요', '특별한 메뉴가 있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231108_207%2F169943438359033KIe_JPEG%2F20231007144638_IMG_7779.
나따오비까 대치점,강남구,서울 강남구 선릉로64길 26,"카페,디저트","['필터 커피 (핸드드립)', '에그타르트 클래식', '시그니처 라떼', '딥 블랙']",999+,"['디저트가 맛있어요', '커피가 맛있어요', '특별한 메뉴가 있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210524_42%2F1621831460617xhblw_JPEG%2F0pF8ASX3Y1wYi3tVElXKXRNe.jpg
카페 라미스콘 청담점,강남구,서울 강남구 도산대로53길 32,"카페,디저트","['수플레치즈케이크 (BEST)', '신메뉴', '스콘,쿠키,케이크']",999+,"['디저트가 맛있어요', '특별한 메뉴가 있어요', '커피가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210709_278%2F1625811227308lrWht_JPEG%2FawlHi4WB2wWGQ72DG6Eq2pai.jpg
랜디스도넛 가로수길점,강남구,서울 강남구 도산대로15길 16,도넛,"['Classic', 'Deluxe', 'Fancy', 'Premium']",999+,"['디저트가 맛있어요', '특별한 메뉴가 있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211217_6%2F1639715372414jgf76_JPEG%2FKakaoTalk_20211217_132716653.jpg
타우너스 에스프레소 바 역삼점,강남구,서울 강남구 테헤란로28길 41 타우너스 1층,"카페,디저트","['에스프레소', '데미타세 아포가토', '오션 봄베이 하이볼', '바나나 푸딩']",999+,"['커피가 맛있어요', '인테리어가 멋져요', '특별한 메뉴가 있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230217_214%2F1676595901196E5XlV_JPEG%2FKakaoTalk_20230217_095721419_05.jpg
카페온화 강남점,강남구,서울 강남구 봉은사로4길 37 2층,카페,"['플레인 수플레', '딸기 수플레', '벌집 수플레', '발로나초코 수플레']",999+,"['디저트가 맛있어요', '커피가 맛있어요', '음료가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210708_162%2F1625711356064lxzLL_JPEG%2Fnzi4Um5EG1WsejcBb2emPPMc.jpg
베이커리로컬 강남역점,강남구,서울 강남구 강남대로102길 15,베이커리,"['크로와상', '소금버터빵', '몽마르뜨', '퀸아망']",999+,"['빵이 맛있어요', '커피가 맛있어요', '음료가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201125_180%2F1606269055893oQfWy_JPEG%2FevizMP60Xn5GyZSgdFZjGPOs.jpg
빠니드 엠 무니,강남구,서울 강남구 압구정로56길 16,"카페,디저트","['에스프레소', '아메리카노', '플랫화이트', '카페라떼']",999+,"['인테리어가 멋져요', '디저트가 맛있어요', '사진이 잘 나와요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231110_254%2F1699595660954qMsFe_PNG%2FIMG_3859_2.
아이스타카페,강남구,서울 강남구 선릉로145길 15 1층 아이스타카페,"카페,디저트","['하이볼', '아메리카노', '크림라떼', '쿠키 앤 크림 케익']",59,"['커피가 맛있어요', '디저트가 맛있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230823_1%2F1692783362492Bc3Hl_JPEG%2F1000013824.jpg
스테이지 바이 고디바,강남구,서울 강남구 도산대로49길 15 1층,초콜릿전문점,"['5 Course -5가지 디저트 코스', '2 Course -2가지 디저트메뉴', 'Cafe 카메리카노', 'Cafe 라떼 가나슈 초콜릿']",862,"['디저트가 맛있어요', '특별한 메뉴가 있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220923_108%2F16638992733185tev6_JPEG%2F220901_SBG_Logo_Red.jpg
와플판다,강남구,서울 강남구 학동로4길 18 . 1층 102호,"카페,디저트","['[[와플1등]]누텔라바나나와플(벨기에와플)', '[[크로플1등]]생크림 크로플(시나몬가루)', '[[재주문율1위]] 카야버터토스트(8조각)', '[[재주문율1위]] 카야버터토스트(4조각)']",538,"['디저트가 맛있어요', '음료가 맛있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231109_198%2F1699508877038U0l9o_JPEG%2F012538B0-71DD-4399-8B48-6AFE17033142.jpeg
당옥,강남구,서울 강남구 강남대로162길 22 1층,"카페,디저트","['밤 몽실타래', '말차딸기 몽실타래', '와케이크 모음4구(예약)', '카츠샌드 (예약권장)']",999+,"['디저트가 맛있어요', '특별한 메뉴가 있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210407_135%2F16177792319561FIoz_JPEG%2FINbpddqbrbHv-cnpjYDq_OKG.jpg
TWG Tea 압구정 안다즈점,강남구,서울 강남구 논현로 854 안다즈호텔 상업시설건물 1층,홍차전문점,"['차 (Tea)', '로얄다즐링', '하무티', '블랙퍼스트킹 티']",999+,"['차가 맛있어요', '인테리어가 멋져요', '음료가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200323_86%2F1584941348886sQ00O_JPEG%2FBNVEAnKOf5zkSVe_8N68ptDk.jpg
플랑플랑,강남구,서울 강남구 봉은사로84길 30 1층 플랑플랑,케이크전문,"['밀크레이프', '밀크레이프(홀)', '딸기크레이프(시즌 종료_12월시작)', '여름과일크레이프(시즌 종료_여름한정)']",655,"['디저트가 맛있어요', '특별한 메뉴가 있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201213_222%2F1607861896368458j8_JPEG%2FL6_AjcZg28ACZJ4tRL3inoHF.jpg
애니오케이션 카페,강남구,서울 강남구 도산대로51길 14 1층,"카페,디저트","['취요남 샌드위치 세트메뉴', '취요남 파스트라미 샌드위치', '애플 잠봉 프로마주 샌드위치', '취요남 치폴레 루벤 샌드위치']",999+,"['음식이 맛있어요', '인테리어가 멋져요', '특별한 메뉴가 있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230110_202%2F1673331477792HQavQ_PNG%2F%25B4%25EB%25C1%25F6_1.png
오더에스프레소,강남구,서울 강남구 봉은사로82길 27,"카페,디저트",['아메리카노'],999+,"['커피가 맛있어요', '디저트가 맛있어요', '음료가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220703_51%2F1656776972046gcUR8_JPEG%2F61E9B87D-0E5F-4720-8BAB-3F27B37798E9.jpeg
나폴레옹제과점 대치점,강남구,서울 강남구 남부순환로 2911,베이커리,"['비건 폼 깜빠뉴', '비건 소보루', '사라다빵', '몽블랑']",999+,"['빵이 맛있어요', '특별한 메뉴가 있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231122_154%2F1700631137694mjbwY_JPEG%2FIMG_0584.jpeg
인포메이션카페,강남구,서울 강남구 역삼로 121 1층,"카페,디저트","['아메리카노', '라떼', '플랫화이트', '바닐라라떼']",999+,"['디저트가 맛있어요', '커피가 맛있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220918_195%2F16635080909402ijDS_JPEG%2FKakaoTalk_20220918_222411768_07.jpg
파퓰러커피로스터스,강남구,"서울 강남구 강남대로128길 69 1층,2층","카페,디저트","['아메리카노', '카푸치노', '에스프레소크림', '에스프레소 베리']",463,"['커피가 맛있어요', '친절해요', '매장이 청결해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211114_18%2F1636856296830gUilw_JPEG%2F9624DFA5-04F9-40D3-8948-3CC57C8B70F1.jpeg
스탠다드시스템,강남구,서울 강남구 선릉로148길 48-5,카페,"['[지리산 벌집꿀] 허니비 화이트', '[10잔 한정] 라비앙로즈(예약가능)', '시즈널 게이샤', '하이엔드 커피 (프로페셔널 핸드드립)']",859,"['커피가 맛있어요', '특별한 메뉴가 있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230825_230%2F1692940768776T48c6_JPEG%2F7X1A4937.jpg
퀸즈파크 청담점,강남구,서울 강남구 압구정로60길 22,브런치,"['새우 날치알 파스타', '엔다이브 & 게살 고로케', '프레쉬 카프레제', '가리비와 버섯 샐러드']",999+,"['음식이 맛있어요', '친절해요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180709_246%2F1531100403707v8UMu_PNG%2F8ho5hD7ccBpSsGptsHvFZcyE.PNG.png
르뱅룰즈 강남구청역점,강남구,서울 강남구 선릉로 660 브라운스톤 레전드 1층 105호,베이커리,"['소금빵', '꽈리감자 소금빵', '무화크림', '르뱅 사워도우']",999+,"['빵이 맛있어요', '특별한 메뉴가 있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20231113_171%2F16998411222540iVHG_JPEG%2F18b72772-81c9-11ee-9c90-d4f5ef58ad5e_03.jpg
아도르,강남구,서울 강남구 선릉로116길 24 1층 ADORE,초콜릿전문점,"['시그니처 쁘띠 7구', '시그니처 그랑드 18구', '시그니처 3구', '빠뜨 드 프뤼 15구']",403,"['디저트가 맛있어요', '특별한 메뉴가 있어요', '선물하기 좋아요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181202_289%2F1543731945206qhT2F_JPEG%2FVXgWPo53ceZWRpnq9sDJMInv.jpg
우나하우스 현대백화점 압구정본점,강남구,서울 강남구 압구정로 165 현대백화점압구정본점 지하1층,"카페,디저트","['달 항아리 케이크(생과일)', '달 항아리 케이크(얼그레이&자몽)', '달 항아리 케이크(쇼콜라&스트로베리)']",13,['리뷰 참여자가 10명이 되지 않습니다.'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230918_262%2F1695017616545dzFok_JPEG%2F%25BF%25EC%25B3%25AA%25C7%25CF%25BF%25EC%25BD%25BA0.jpg
버터핑거팬케익스 청담점,강남구,서울 강남구 선릉로152길 11,베이커리,"['맥 앤 치즈', '티본스테이크 팬케이크', '슈퍼 헬시 푸드 샐러드']",999+,"['특별한 메뉴가 있어요', '친절해요', '디저트가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190123_251%2F1548206835320Ee3NA_JPEG%2FPPTd3enusobShd55EsP-JUTz.jpeg.jpg
로브니,강남구,서울 강남구 선릉로85길 8,"카페,디저트","['파운드케이크', '베이커리류']",999+,"['디저트가 맛있어요', '커피가 맛있어요', '특별한 메뉴가 있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191203_121%2F1575372750972TchO2_JPEG%2FA6VjdTYwsdQ8zUHSBmaMlDgG.jpeg.jpg
카페 디엘로,강남구,서울 강남구 도산대로70길 38 1층 디엘로,"카페,디저트","['아인슈페너', '아메리카노', '라떼', '바닐라라떼']",47,"['커피가 맛있어요', '인테리어가 멋져요', '디저트가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231019_254%2F1697706000706bo2Hm_JPEG%2FKakaoTalk_20231012_181644096.jpg
아가젤라또,강남구,서울 강남구 논현로155길 11 1층,아이스크림,"['1인 젤라또(컵)', '포장(미듐)-세가지맛', '포장(라지)-네가지맛']",755,"['디저트가 맛있어요', '친절해요', '특별한 메뉴가 있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231119_2%2F1700363015776UKAOT_JPEG%2FIMG_2830.jpeg
골든채터스,강남구,서울 강남구 압구정로46길 53 1층,베이커리,"['플레인 베이글', '피넛버터베리 소금빵', '레몬크림치즈', '커피']",346,"['빵이 맛있어요', '커피가 맛있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230710_222%2F1688975832508nJ6su_JPEG%2FP1011839.jpg
앰비언트피크닉,강남구,서울 강남구 압구정로46길 28 1층,브런치카페,"['대니쉬 아이스크림 토스트', '밀키 카카오', '루꼴라 크로와상 샌드위치', '농어필레와 구운야채']",18,"['커피가 맛있어요', '인테리어가 멋져요', '디저트가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231120_74%2F1700410869284fCqyn_JPEG%2FIMG_1736.jpeg
스템커피 코엑스점,강남구,서울 강남구 영동대로 513 메가박스 지하2층,카페,"['바닐라빈크림라떼', '리치화이트', '코코바닐라', '에스프레소']",999+,"['커피가 맛있어요', '인테리어가 멋져요', '매장이 청결해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231006_260%2F1696588124255SNvWa_JPEG%2FSTEM_%25BB%25F3%25C7%25A5%25B1%25C7_05.jpg
타르틴베이커리 도산점,강남구,서울 강남구 언주로168길 24,베이커리,"['컨트리 하프', '크루아상', '바나나 크림 타르트', '모닝번']",999+,"['빵이 맛있어요', '인테리어가 멋져요', '커피가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201216_175%2F1608106558966vbB6d_JPEG%2FKakaoTalk_20201216_171258141.jpg
